review,product,bert_score,improved_bert_score,cosine_similarity,jaccard_similarity,levenshtein_distance,overlap_coefficient,bleu_score,rouge_score,tfidf_cosine_similarity,mean_similarity
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.1806240975856781,0.88,0.4915992319583893,0.0,0.8766,0.0,0.0,0.0,0.0,0.26986925883822965
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.2308719903230667,0.05,0.58725905418396,0.0,0.850328947368421,0.0,0.0,0.09999999505000023,0.0723402186684853,0.21008891173265926
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Persil Powder Detergent – Powerful Stain Removal,0.21031273901462555,0.05,0.5754987001419067,0.0,0.8020512820512821,0.0,0.0,0.0,0.0,0.1819847468008683
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.18914484977722168,0.04,0.537610650062561,0.0,0.8341463414634146,0.0,0.0,0.0,0.0,0.1778779823670219
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Supergoop Premium Sunscreen – Worth Every Penny,0.19704577326774597,0.56,0.4380722641944885,0.0,0.8391389432485323,0.0,0.0,0.0,0.0,0.22602855341230743
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.23559653759002686,0.05,0.5654537081718445,0.0,0.8706896551724138,0.0,0.0,0.0,0.0,0.19130443343714282
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Yeti Thermal Mug – No More Cold Coffee!,0.23668476939201355,0.05,0.39189594984054565,0.0,0.846987951807229,0.0,0.0,0.0,0.0,0.16950763011553202
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.19415313005447388,0.03,0.2926923930644989,0.0,0.8995348837209303,0.0,0.0,0.0,0.0,0.15737560075998924
Absorbs quickly and doesn’t leave a greasy residue. Great for daily use with Neutrogena.,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.25587716698646545,0.05,0.349622905254364,0.0,0.8452531645569621,0.0,0.0,0.0,0.0,0.16675035964419907
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.21876069903373718,0.05,0.4663189649581909,0.0,0.8796296296296297,0.0,0.0,0.0,0.0,0.17941214373572864
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.11271212249994278,0.06,0.511580228805542,0.0,0.8786670918367347,0.0,0.0,0.0869565169754256,0.04248681708942859,0.1880447530230082
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.18646836280822754,0.04,0.40976378321647644,0.0,0.8793402777777778,0.0,0.0,0.0,0.02219920478559494,0.17086351428756408
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.5041093826293945,0.97,0.9204795360565186,0.23076923076923078,0.8987847222222223,0.375,0.18321216347248198,0.5999999950500001,0.8081771146822274,0.6100591272091196
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.1262175589799881,0.88,0.447896808385849,0.0,0.8906944444444445,0.0,0.0,0.09523809034013632,0.021555845353100032,0.2735114163892798
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.2222546935081482,0.89,0.6371693015098572,0.0,0.8813492063492063,0.0,0.0,0.11111110611111134,0.02219920478559494,0.3071203902515464
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.1494719386100769,0.04,0.4090594947338104,0.0,0.8688888888888888,0.0,0.0,0.0,0.0,0.16304670247030847
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.1339544951915741,0.04,0.3345697522163391,0.0,0.8950892857142857,0.0,0.0,0.0,0.0,0.15595705923579986
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.18789541721343994,0.04,0.36153721809387207,0.0,0.8790277777777777,0.0,0.0,0.0,0.0,0.16316226812056553
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.16001050174236298,0.02,0.36385011672973633,0.0,0.9053101503759399,0.0,0.0,0.0,0.0,0.1610189743164488
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Coppertone Suncream – Strong Scent, Strong Protection",0.08418236672878265,0.03,0.3741605579853058,0.0,0.8761904761904762,0.0,0.0,0.0,0.0,0.1516148223227294
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.15085597336292267,0.05,0.4790183901786804,0.0,0.881547619047619,0.0,0.0,0.0,0.020965363945141004,0.1758208162815959
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.13671347498893738,0.06,0.3397369384765625,0.0,0.869212962962963,0.0,0.0,0.12499999507812519,0.03469835497225704,0.17392908071987168
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.258009135723114,0.05,0.5305055379867554,0.0,0.8819444444444444,0.0,0.0,0.0,0.0,0.1911621242393682
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Finish Detergent – Tough on Grease, No Residue Left",0.16649967432022095,0.6,0.7283161878585815,0.0,0.8821428571428571,0.0,0.0,0.2727272678925621,0.23168259576034864,0.3201520647749523
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Finish Quantum Detergent – Stubborn Food Stains Gone,0.26198503375053406,0.59,0.5570961236953735,0.0,0.8807624113475178,0.0,0.0,0.09523809034013632,0.03759169870528052,0.26918592864876023
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.2675358057022095,0.07,0.500380277633667,0.0,0.8817966903073287,0.0,0.0,0.0,0.018602440658089196,0.19314613492236604
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.17009615898132324,0.03,0.33294200897216797,0.0,0.8715277777777778,0.0,0.0,0.0,0.0,0.15606288285902992
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.1492566019296646,0.04,0.34436506032943726,0.0,0.8808612440191388,0.0,0.0,0.0,0.0,0.15716476736424898
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.11887471377849579,0.04,0.2973579168319702,0.0,0.8727777777777778,0.0,0.0,0.11111110611111134,0.04653552859448522,0.16518411589931561
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,La Roche-Posay Suncream – The Best in Sun Protection,0.14345300197601318,0.03,0.303695410490036,0.0,0.8805555555555555,0.0,0.0,0.0,0.0,0.15085599644684497
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.15234887599945068,0.05,0.6100187301635742,0.0,0.8768518518518519,0.0,0.0,0.31578946869806096,0.19432537371323136,0.2443704778251299
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.14157985150814056,0.05,0.39405813813209534,0.0,0.8876136363636363,0.0,0.0,0.0,0.0,0.16369462511154134
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Neutrogena Sunscreen – Soft, Protected Skin All Day",0.1217954158782959,0.03,0.33081361651420593,0.0,0.883375,0.0,0.0,0.0,0.0,0.15177600359916688
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,OMO Powder Detergent – Leaves Residue on Dark Clothes,0.22171595692634583,0.06,0.5462525486946106,0.0,0.8852430555555556,0.0,0.0,0.09999999505000023,0.04371679252291135,0.2063253720832693
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Persil Powder Detergent – Powerful Stain Removal,0.2980744540691376,0.06,0.5805341601371765,0.0,0.8712962962962962,0.0,0.0,0.11111110611111134,0.025503400980243392,0.21627993528821834
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Seventh Generation Powder Detergent – Great for Sensitive Skin,0.21300369501113892,0.05,0.4388590157032013,0.0,0.8546296296296296,0.0,0.0,0.1052631529085875,0.017858225095571858,0.18662374648312546
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Supergoop Premium Sunscreen – Worth Every Penny,0.09558400511741638,0.03,0.3070715665817261,0.0,0.8775793650793651,0.0,0.0,0.0,0.0,0.14558165964205638
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,"Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.235299751162529,0.05,0.5534247756004333,0.0,0.8922453703703703,0.0,0.0,0.09523809034013632,0.017858225095571858,0.20489624584100455
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Yeti Thermal Mug – No More Cold Coffee!,0.239199697971344,0.04,0.38046860694885254,0.0,0.8678819444444444,0.0,0.0,0.0,0.01991675070846793,0.171940777785901
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.174851194024086,0.04,0.3371988832950592,0.0,0.9026162790697674,0.0,0.0,0.0,0.0,0.16162959515432362
Cuts through grease like a dream. No more pre-rinsing with Cascade Complete.,Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.14708271622657776,0.03,0.3208732306957245,0.0,0.8767361111111112,0.0,0.0,0.0,0.0,0.1527435620037126
"Doesn’t leave a white cast, even on darker skin tones.","Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.23795387148857117,0.05,0.5555850863456726,0.0,0.8781055900621118,0.0,0.0,0.0,0.0,0.19129383865515062
"Doesn’t leave a white cast, even on darker skin tones.","Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.20063453912734985,0.04,0.3238414525985718,0.0,0.8673469387755102,0.0,0.0,0.0,0.0,0.15909143672238132
"Doesn’t leave a white cast, even on darker skin tones.","Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.21035818755626678,0.57,0.4627656042575836,0.0,0.8695652173913043,0.0,0.0,0.0,0.026869120392143533,0.23772868106636644
"Doesn’t leave a white cast, even on darker skin tones.",Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.17477500438690186,0.05,0.407852441072464,0.0,0.874611801242236,0.0,0.0,0.08695651674858251,0.04549964235263029,0.182188378422535
"Doesn’t leave a white cast, even on darker skin tones.","Cascade Platinum Detergent – Pricey, But Worth It for Results",0.10802203416824341,0.04,0.3857954442501068,0.0,0.8757763975155279,0.0,0.0,0.0,0.0,0.15662154177043092
"Doesn’t leave a white cast, even on darker skin tones.",Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.19809140264987946,0.04,0.4401780366897583,0.0,0.8757763975155279,0.0,0.0,0.0,0.0,0.17267175965057396
"Doesn’t leave a white cast, even on darker skin tones.",CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.21498604118824005,0.57,0.6018491983413696,0.0,0.8618012422360248,0.0,0.0,0.0,0.0,0.24984849797395936
"Doesn’t leave a white cast, even on darker skin tones.",Contigo All-Day Heat Retention Mug – Ideal for Travel,0.15291647613048553,0.04,0.2777424156665802,0.0,0.8826530612244898,0.0,0.0,0.08333332833333364,0.013385862778586336,0.1611145715703862
"Doesn’t leave a white cast, even on darker skin tones.",Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.12283047288656235,0.03,0.2831263244152069,0.0,0.8659937888198758,0.0,0.0,0.0,0.0,0.14466117623573835
"Doesn’t leave a white cast, even on darker skin tones.",Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.18390263617038727,0.03,0.29316261410713196,0.0,0.8936627282491945,0.0,0.0,0.0,0.0,0.15563644205852376
"Doesn’t leave a white cast, even on darker skin tones.","Coppertone Suncream – Strong Scent, Strong Protection",0.1458398848772049,0.56,0.45156174898147583,0.0,0.8717834960070985,0.0,0.0,0.0,0.0,0.22546501442953104
"Doesn’t leave a white cast, even on darker skin tones.",Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.2600732147693634,0.05,0.40810588002204895,0.0,0.870452528837622,0.0,0.0,0.0,0.0,0.1765146248476705
"Doesn’t leave a white cast, even on darker skin tones.",Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.04633341357111931,0.04,0.28081849217414856,0.0,0.8625776397515528,0.0,0.0,0.0,0.0,0.1366366161663134
"Doesn’t leave a white cast, even on darker skin tones.",EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.2749502956867218,0.57,0.48956775665283203,0.07142857142857142,0.8709239130434783,0.14285714285714285,0.1069155177023849,0.09999999520000023,0.07496830558408615,0.3001790553505797
"Doesn’t leave a white cast, even on darker skin tones.","Finish Detergent – Tough on Grease, No Residue Left",0.215501070022583,0.05,0.365078866481781,0.0,0.8700088731144632,0.0,0.0,0.07999999500800031,0.05291323598306024,0.18150022673443197
"Doesn’t leave a white cast, even on darker skin tones.",Finish Quantum Detergent – Stubborn Food Stains Gone,0.22279781103134155,0.03,0.29206782579421997,0.0,0.8689631881121243,0.0,0.0,0.0,0.0,0.15709209165974286
"Doesn’t leave a white cast, even on darker skin tones.",Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.18141362071037292,0.05,0.3620402216911316,0.0,0.8650793650793651,0.0,0.0,0.0,0.0,0.1620592452756522
"Doesn’t leave a white cast, even on darker skin tones.",Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.22807100415229797,0.55,0.30251678824424744,0.0,0.8656832298136645,0.0,0.0,0.0,0.0,0.21625233580113445
"Doesn’t leave a white cast, even on darker skin tones.",Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.15793871879577637,0.04,0.3613293766975403,0.0,0.8705399863294601,0.0,0.0,0.07999999500800031,0.01736779596893574,0.16968620808885698
"Doesn’t leave a white cast, even on darker skin tones.",La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.22969694435596466,0.58,0.6191521883010864,0.09090909090909091,0.8748447204968944,0.2,0.12333399863255944,0.2857142808163266,0.2292051224394584,0.3592062606612646
"Doesn’t leave a white cast, even on darker skin tones.",La Roche-Posay Suncream – The Best in Sun Protection,0.19887113571166992,0.55,0.4962518811225891,0.0,0.8734472049689441,0.0,0.0,0.0,0.0,0.23539669131146704
"Doesn’t leave a white cast, even on darker skin tones.","Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.13946866989135742,0.56,0.3895522952079773,0.0,0.8680124223602484,0.0,0.0,0.09090908595041348,0.05142451788163202,0.2332629990324032
"Doesn’t leave a white cast, even on darker skin tones.",Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.21058449149131775,0.56,0.4633099138736725,0.0,0.8750649350649351,0.0,0.0,0.0,0.0,0.23432881560332508
"Doesn’t leave a white cast, even on darker skin tones.","Neutrogena Sunscreen – Soft, Protected Skin All Day",0.16542521119117737,0.57,0.5090937614440918,0.0,0.8771428571428571,0.0,0.0,0.08695651674858251,0.12538494389276802,0.2593336989354974
"Doesn’t leave a white cast, even on darker skin tones.",OMO Powder Detergent – Leaves Residue on Dark Clothes,0.3802347183227539,0.05,0.4846194386482239,0.0,0.8726708074534162,0.0,0.0,0.08695651674858251,0.05291323598306024,0.21415496857289296
"Doesn’t leave a white cast, even on darker skin tones.",Persil Powder Detergent – Powerful Stain Removal,0.2185756266117096,0.05,0.3845033645629883,0.0,0.8610248447204969,0.0,0.0,0.0,0.0,0.16823375954391054
"Doesn’t leave a white cast, even on darker skin tones.",Seventh Generation Powder Detergent – Great for Sensitive Skin,0.2624019682407379,0.05,0.562081515789032,0.0,0.8524844720496895,0.0,0.0,0.18181817685950424,0.1747184956008078,0.2315005142821968
"Doesn’t leave a white cast, even on darker skin tones.",Supergoop Premium Sunscreen – Worth Every Penny,0.17055189609527588,0.55,0.38663914799690247,0.0,0.8626885536823425,0.0,0.0,0.0,0.0,0.21887551086383567
"Doesn’t leave a white cast, even on darker skin tones.","Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.2614704370498657,0.04,0.37613239884376526,0.0,0.8748706004140787,0.0,0.0,0.0,0.0,0.17249704847863442
"Doesn’t leave a white cast, even on darker skin tones.",Yeti Thermal Mug – No More Cold Coffee!,0.22916723787784576,0.04,0.28250494599342346,0.0,0.8586956521739131,0.0,0.0,0.0,0.02410651993054232,0.1593860395528583
"Doesn’t leave a white cast, even on darker skin tones.",Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.1892339438199997,0.02,0.2438739836215973,0.0,0.8984496124031007,0.0,0.0,0.0,0.0,0.1501730599827442
"Doesn’t leave a white cast, even on darker skin tones.",Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.28686147928237915,0.04,0.28835198283195496,0.0,0.8641304347826086,0.0,0.0,0.0,0.0,0.16437154409966032
"Durable, sleek, and it does exactly what it’s supposed to.","Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.39291155338287354,0.03,0.405558705329895,0.0,0.8452380952380952,0.0,0.0,0.0,0.0,0.1859675948834293
"Durable, sleek, and it does exactly what it’s supposed to.","Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.3099519908428192,0.03,0.5152407884597778,0.0,0.8895408163265306,0.0,0.0,0.0,0.0,0.1938592884032364
"Durable, sleek, and it does exactly what it’s supposed to.","Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.24527963995933533,0.02,0.455147922039032,0.0,0.8835616438356164,0.0,0.0,0.0,0.0,0.17822102287044264
"Durable, sleek, and it does exactly what it’s supposed to.",Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.27566027641296387,0.02,0.432912141084671,0.0,0.8885542168674698,0.0,0.0,0.0,0.0,0.17968073715167832
"Durable, sleek, and it does exactly what it’s supposed to.","Cascade Platinum Detergent – Pricey, But Worth It for Results",0.33292436599731445,0.03,0.6244184374809265,0.0,0.9065853658536586,0.0,0.0,0.0,0.0,0.21043646325909993
"Durable, sleek, and it does exactly what it’s supposed to.",Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.3675503432750702,0.04,0.4387492835521698,0.0,0.8669789227166276,0.0,0.0,0.0,0.0,0.19036428328265195
"Durable, sleek, and it does exactly what it’s supposed to.",CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.24485841393470764,0.05,0.5727189183235168,0.0,0.8295081967213115,0.0,0.0,0.0,0.0,0.188565058775504
"Durable, sleek, and it does exactly what it’s supposed to.",Contigo All-Day Heat Retention Mug – Ideal for Travel,0.213748961687088,0.02,0.41177839040756226,0.0,0.91,0.0,0.0,0.0,0.0,0.17283637245496117
"Durable, sleek, and it does exactly what it’s supposed to.",Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.2869977355003357,0.03,0.5009827613830566,0.0,0.8997674418604651,0.0,0.0,0.0,0.0,0.19086088208265084
"Durable, sleek, and it does exactly what it’s supposed to.",Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.3062388598918915,0.03,0.4633139967918396,0.0,0.9286967418546366,0.0,0.0,0.0,0.0,0.19202773317092975
"Durable, sleek, and it does exactly what it’s supposed to.","Coppertone Suncream – Strong Scent, Strong Protection",0.18611730635166168,0.02,0.5361066460609436,0.0,0.8784761904761905,0.0,0.0,0.0,0.0,0.18007779365431065
"Durable, sleek, and it does exactly what it’s supposed to.",Dreft Baby Powder Detergent – Gentle on Baby Clothes,0.4194607436656952,0.03,0.507754385471344,0.0,0.8576623376623377,0.0,0.0,0.0,0.0,0.20165305186659743
"Durable, sleek, and it does exactly what it’s supposed to.",Ecover Eco-Friendly Detergent – Perfect for the Eco-Conscious,0.15633925795555115,0.03,0.3537227511405945,0.0,0.8526315789473684,0.0,0.0,0.0,0.0,0.1547437320048349
"Durable, sleek, and it does exactly what it’s supposed to.",EltaMD Pore-Friendly Sunscreen – Protection Without Clogging,0.22985956072807312,0.02,0.5139526724815369,0.0,0.8893258426966292,0.0,0.0,0.0,0.0,0.1836820084340266
"Durable, sleek, and it does exactly what it’s supposed to.","Finish Detergent – Tough on Grease, No Residue Left",0.27398720383644104,0.02,0.36292120814323425,0.0,0.8759581881533101,0.0,0.0,0.0,0.0,0.17031851112588725
"Durable, sleek, and it does exactly what it’s supposed to.",Finish Quantum Detergent – Stubborn Food Stains Gone,0.3905070722103119,0.02,0.3766513168811798,0.0,0.8981087470449173,0.0,0.0,0.0,0.0,0.18725190401515654
"Durable, sleek, and it does exactly what it’s supposed to.",Gain Powder Detergent – Fresh-Smelling Laundry for Days,0.2637566924095154,0.03,0.46146145462989807,0.0,0.8943262411347518,0.0,0.0,0.0,0.0,0.1832827097971295
"Durable, sleek, and it does exactly what it’s supposed to.",Hawaiian Tropic Waterproof Sunscreen – Pool Day Essential,0.3703327178955078,0.03,0.40514326095581055,0.0,0.8447916666666666,0.0,0.0,0.0,0.0,0.18336307172422056
"Durable, sleek, and it does exactly what it’s supposed to.",Hydro Flask Lightweight Insulation Mug – Stay Warm for Hours,0.3365184962749481,0.04,0.5370772480964661,0.0,0.907177033492823,0.0,0.0,0.0,0.0,0.2023080864293597
"Durable, sleek, and it does exactly what it’s supposed to.",La Roche-Posay Sensitive Skin Sunscreen – No Breakouts,0.19652880728244781,0.03,0.32650208473205566,0.0,0.8273333333333334,0.0,0.0,0.0,0.0,0.15337380281642632
"Durable, sleek, and it does exactly what it’s supposed to.",La Roche-Posay Suncream – The Best in Sun Protection,0.1886555701494217,0.01,0.386052668094635,0.0,0.8555555555555556,0.0,0.0,0.0,0.0,0.16002931042217916
"Durable, sleek, and it does exactly what it’s supposed to.","Neutrogena Daily Sunscreen – Quick Absorption, No Grease",0.27510127425193787,0.03,0.4441448450088501,0.0,0.8483333333333334,0.0,0.0,0.0,0.0,0.17750882806601348
"Durable, sleek, and it does exactly what it’s supposed to.",Neutrogena Face & Body Sunscreen – All-Purpose Protection,0.31622833013534546,0.03,0.5771433115005493,0.0,0.9121818181818182,0.0,0.0,0.0,0.0,0.20395038442419033
"Durable, sleek, and it does exactly what it’s supposed to.","Neutrogena Sunscreen – Soft, Protected Skin All Day",0.3314085900783539,0.04,0.5687865614891052,0.0,0.9046000000000001,0.0,0.0,0.0,0.0,0.20497723906305101
"Durable, sleek, and it does exactly what it’s supposed to.",OMO Powder Detergent – Leaves Residue on Dark Clothes,0.41766995191574097,0.03,0.4002038836479187,0.0,0.8878289473684211,0.0,0.0,0.0,0.0,0.1928558647702312
"Durable, sleek, and it does exactly what it’s supposed to.",Persil Powder Detergent – Powerful Stain Removal,0.40267685055732727,0.03,0.3351527154445648,0.0,0.8502564102564103,0.0,0.0,0.0,0.0,0.17978733069536693
"Durable, sleek, and it does exactly what it’s supposed to.",Seventh Generation Powder Detergent – Great for Sensitive Skin,0.3137422502040863,0.03,0.3787742853164673,0.0,0.8504065040650406,0.0,0.0,0.0,0.0,0.17476922662062158
"Durable, sleek, and it does exactly what it’s supposed to.",Supergoop Premium Sunscreen – Worth Every Penny,0.3245870769023895,0.04,0.5111319422721863,0.0,0.8708414872798435,0.0,0.0,0.0,0.0,0.1940622784949355
"Durable, sleek, and it does exactly what it’s supposed to.","Tide Powder Detergent – Fresh, Clean Clothes Every Time",0.4752054214477539,0.04,0.493834525346756,0.0,0.9195402298850575,0.0,0.0,0.0,0.0,0.2142866862977297
"Durable, sleek, and it does exactly what it’s supposed to.",Yeti Thermal Mug – No More Cold Coffee!,0.3916206359863281,0.04,0.369963675737381,0.0,0.8828313253012048,0.0,0.0,0.0,0.0,0.1871572930027682
"Durable, sleek, and it does exactly what it’s supposed to.",Zojirushi Scalding Hot Coffee Mug – Best Insulation Yet,0.26169830560684204,0.02,0.38348689675331116,0.0,0.9130232558139535,0.0,0.0,0.0,0.0,0.17535649535267853
"Durable, sleek, and it does exactly what it’s supposed to.",Zojirushi Sleek Travel Mug – Perfect Fit for Car Holders,0.48499488830566406,0.05,0.6558302640914917,0.18181818181818182,0.8895569620253164,0.4,0.14427809215401632,0.2222222182098766,0.15587122758017538,0.3538413149094136
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,"Ariel Powder Detergent – Whites Brighter, Even in Cold Water",0.2779427170753479,0.05,0.41378358006477356,0.0,0.8993558776167472,0.0,0.0,0.0,0.0,0.1823424638618743
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,"Arm & Hammer Powder Detergent – Great Value, Lasts Forever",0.14069655537605286,0.06,0.5279033780097961,0.0,0.8942230273752013,0.0,0.0,0.0799999950720003,0.05530670280293421,0.19534773984844278
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,"Banana Boat Beach-Saver Sunscreen – No Burns, Just Fun",0.15815621614456177,0.04,0.31420570611953735,0.0,0.9007648953301127,0.0,0.0,0.0,0.0,0.15701409084380133
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,Cascade Complete Detergent – No Pre-Rinsing Needed for Grease,0.2600497305393219,0.58,0.5469931960105896,0.0,0.8987520128824477,0.0,0.0,0.09090908590909119,0.048785581224604274,0.2694988451740061
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,"Cascade Platinum Detergent – Pricey, But Worth It for Results",0.14984925091266632,0.58,0.3945826292037964,0.0,0.9005636070853462,0.0,0.0,0.08695651674858251,0.03742903772818162,0.23882011574206366
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,Cascade Sparkling Clean Detergent – Your Dishes Will Shine,0.29786431789398193,0.59,0.5811222791671753,0.0,0.9002760524499654,0.0,0.0,0.0,0.018891217052331245,0.2653504296181615
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,CeraVe Lightweight Sunscreen – Perfect Under Makeup,0.13231727480888367,0.05,0.29935121536254883,0.0,0.8962962962962963,0.0,0.0,0.0,0.0,0.1531071984964143
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,Contigo All-Day Heat Retention Mug – Ideal for Travel,0.1823999583721161,0.04,0.24934038519859314,0.0,0.8943639291465378,0.0,0.0,0.0,0.0,0.15178936363524967
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,Contigo Leak-Proof Mug – Toss in Your Bag with Confidence,0.1916210949420929,0.04,0.41062867641448975,0.0,0.8979066022544283,0.0,0.0,0.0,0.0,0.17112848595677901
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,Contigo Workday Travel Mug – Keeps Coffee Hot for Hours!,0.19963614642620087,0.04,0.3771726191043854,0.0,0.8978605935127675,0.0,0.0,0.0,0.0,0.16829659544926154
Gets rid of even the most stubborn baked-on food. Highly recommend Finish Quantum.,"Coppertone Suncream – Strong Scent, Strong Protection",0.1410534828901291,0.04,0.37819504737854004,0.0,0.9021164021164021,0.0,0.0,0.0,0.0,0.16237388137611902
